subfolder,rank,word,count,russian_translation,total_files,total_words,estimated_cost
demo-files-tv-split,141,איפה,25,,12,32673,1.6584
demo-files-tv-split,142,אפילו,25,,12,32673,1.6584
demo-files-tv-split,143,בימים,25,,12,32673,1.6584
demo-files-tv-split,144,ולכן,25,,12,32673,1.6584
demo-files-tv-split,145,נראה,25,,12,32673,1.6584
demo-files-tv-split,146,הללו,25,,12,32673,1.6584
demo-files-tv-split,147,אחת,25,,12,32673,1.6584
demo-files-tv-split,148,כפי,25,,12,32673,1.6584
demo-files-tv-split,149,חטופים,25,,12,32673,1.6584
demo-files-tv-split,150,משפחות,25,,12,32673,1.6584
demo-files-tv-split,151,הברית,25,,12,32673,1.6584
demo-files-tv-split,152,אומרים,24,,12,32673,1.6584
demo-files-tv-split,153,תראה,24,,12,32673,1.6584
demo-files-tv-split,154,לראות,24,,12,32673,1.6584
demo-files-tv-split,155,פעם,24,,12,32673,1.6584
demo-files-tv-split,156,שאתה,24,,12,32673,1.6584
demo-files-tv-split,157,בעולם,24,,12,32673,1.6584
demo-files-tv-split,158,להבין,24,,12,32673,1.6584
demo-files-tv-split,159,שנים,24,,12,32673,1.6584
demo-files-tv-split,160,יודעים,23,,12,32673,1.6584
demo-files-tv-split,161,איזה,23,,12,32673,1.6584
demo-files-tv-split,162,במהלך,23,,12,32673,1.6584
demo-files-tv-split,163,שהיה,23,,12,32673,1.6584
demo-files-tv-split,164,בואו,23,,12,32673,1.6584
demo-files-tv-split,165,שנקרא,23,,12,32673,1.6584
demo-files-tv-split,166,גדולה,22,,12,32673,1.6584
demo-files-tv-split,167,סוף,22,,12,32673,1.6584
demo-files-tv-split,168,הנשיא,22,,12,32673,1.6584
demo-files-tv-split,169,עליהם,22,,12,32673,1.6584
demo-files-tv-split,170,האם,22,,12,32673,1.6584
demo-files-tv-split,171,ההסכם,22,,12,32673,1.6584
demo-files-tv-split,172,ויש,22,,12,32673,1.6584
demo-files-tv-split,173,לזה,22,,12,32673,1.6584
demo-files-tv-split,174,כאלה,22,,12,32673,1.6584
demo-files-tv-split,175,כולנו,22,,12,32673,1.6584
demo-files-tv-split,176,הבוקר,22,,12,32673,1.6584
demo-files-tv-split,177,שני,21,,12,32673,1.6584
demo-files-tv-split,178,הכי,21,,12,32673,1.6584
demo-files-tv-split,179,ביום,21,,12,32673,1.6584
demo-files-tv-split,180,הרי,21,,12,32673,1.6584
demo-files-tv-split,181,העיר,21,,12,32673,1.6584
demo-files-tv-split,182,רואים,21,,12,32673,1.6584
demo-files-tv-split,183,מרגיש,21,,12,32673,1.6584
demo-files-tv-split,184,בעזה,21,,12,32673,1.6584
demo-files-tv-split,185,כאילו,21,,12,32673,1.6584
demo-files-tv-split,186,לחזור,21,,12,32673,1.6584
demo-files-tv-split,187,אוקיי,21,,12,32673,1.6584
demo-files-tv-split,188,שוקולד,21,,12,32673,1.6584
demo-files-tv-split,189,בדיוק,20,,12,32673,1.6584
demo-files-tv-split,190,ביותר,20,,12,32673,1.6584
demo-files-tv-split,191,לגבי,20,,12,32673,1.6584
demo-files-tv-split,192,והוא,20,,12,32673,1.6584
demo-files-tv-split,193,הסכם,20,,12,32673,1.6584
demo-files-tv-split,194,חג,20,,12,32673,1.6584
demo-files-tv-split,195,נקודה,20,,12,32673,1.6584
demo-files-tv-split,196,לכל,20,,12,32673,1.6584
demo-files-tv-split,197,בכלל,20,,12,32673,1.6584
demo-files-tv-split,198,יכולים,20,,12,32673,1.6584
demo-files-tv-split,199,בגלל,20,,12,32673,1.6584
demo-files-tv-split,200,מילים,20,,12,32673,1.6584
demo-files-tv-split,201,הישראלי,19,,12,32673,1.6584
demo-files-tv-split,202,באופן,19,,12,32673,1.6584
demo-files-tv-split,203,איתנו,19,,12,32673,1.6584
demo-files-tv-split,204,ואת,19,,12,32673,1.6584
demo-files-tv-split,205,השאלה,19,,12,32673,1.6584
demo-files-tv-split,206,לאחר,19,,12,32673,1.6584
demo-files-tv-split,207,נורא,19,,12,32673,1.6584
demo-files-tv-split,208,שקורה,19,,12,32673,1.6584
demo-files-tv-split,209,אלף,19,,12,32673,1.6584
demo-files-tv-split,210,הרצועה,19,,12,32673,1.6584
demo-files-tv-split,211,להגיע,18,,12,32673,1.6584
demo-files-tv-split,212,לדבר,18,,12,32673,1.6584
demo-files-tv-split,213,בבית,18,,12,32673,1.6584
demo-files-tv-split,214,שלה,18,,12,32673,1.6584
demo-files-tv-split,215,מעניין,18,,12,32673,1.6584
demo-files-tv-split,216,שום,18,,12,32673,1.6584
demo-files-tv-split,217,הסיפור,18,,12,32673,1.6584
demo-files-tv-split,218,לחלוטין,18,,12,32673,1.6584
demo-files-tv-split,219,ברצועת,18,,12,32673,1.6584
demo-files-tv-split,220,הנה,17,,12,32673,1.6584
demo-files-tv-split,221,נגד,17,,12,32673,1.6584
demo-files-tv-split,222,ואם,17,,12,32673,1.6584
demo-files-tv-split,223,הגדולה,17,,12,32673,1.6584
demo-files-tv-split,224,מיני,17,,12,32673,1.6584
demo-files-tv-split,225,יודעת,17,,12,32673,1.6584
demo-files-tv-split,226,בו,17,,12,32673,1.6584
demo-files-tv-split,227,אלינו,17,,12,32673,1.6584
demo-files-tv-split,228,בסופו,17,,12,32673,1.6584
demo-files-tv-split,229,בזה,17,,12,32673,1.6584
demo-files-tv-split,230,האירוע,17,,12,32673,1.6584
demo-files-tv-split,231,בינתיים,17,,12,32673,1.6584
demo-files-tv-split,232,כתר,17,,12,32673,1.6584
demo-files-tv-split,233,להביא,16,,12,32673,1.6584
demo-files-tv-split,234,נתניהו,16,,12,32673,1.6584
demo-files-tv-split,235,הקרובים,16,,12,32673,1.6584
demo-files-tv-split,236,השני,16,,12,32673,1.6584
demo-files-tv-split,237,לפחות,16,,12,32673,1.6584
demo-files-tv-split,238,דווקא,16,,12,32673,1.6584
demo-files-tv-split,239,אלא,16,,12,32673,1.6584
demo-files-tv-split,240,בן,16,,12,32673,1.6584
demo-files-tv-split,241,שבוע,16,,12,32673,1.6584
demo-files-tv-split,242,שתי,16,,12,32673,1.6584
demo-files-tv-split,243,אגב,16,,12,32673,1.6584
demo-files-tv-split,244,נדב,16,,12,32673,1.6584
demo-files-tv-split,245,קטר,16,,12,32673,1.6584
demo-files-tv-split,246,איתך,15,,12,32673,1.6584
demo-files-tv-split,247,שישראל,15,,12,32673,1.6584
demo-files-tv-split,248,הצדדים,15,,12,32673,1.6584
demo-files-tv-split,249,ארה״ב,15,,12,32673,1.6584
demo-files-tv-split,250,שחמאס,15,,12,32673,1.6584
demo-files-tv-split,251,שחרור,15,,12,32673,1.6584
demo-files-tv-split,252,יקרה,15,,12,32673,1.6584
demo-files-tv-split,253,התיכון,15,,12,32673,1.6584
demo-files-tv-split,254,שלושה,15,,12,32673,1.6584
demo-files-tv-split,255,אחרת,15,,12,32673,1.6584
demo-files-tv-split,256,נמצא,15,,12,32673,1.6584
demo-files-tv-split,257,מדינות,15,,12,32673,1.6584
demo-files-tv-split,258,בהם,15,,12,32673,1.6584
demo-files-tv-split,259,עליו,15,,12,32673,1.6584
demo-files-tv-split,260,החיים,15,,12,32673,1.6584
demo-files-tv-split,261,האחרון,15,,12,32673,1.6584
demo-files-tv-split,262,עושים,15,,12,32673,1.6584
demo-files-tv-split,263,מול,15,,12,32673,1.6584
demo-files-tv-split,264,ועכשיו,15,,12,32673,1.6584
demo-files-tv-split,265,אמרתי,15,,12,32673,1.6584
demo-files-tv-split,266,אימא,15,,12,32673,1.6584
demo-files-tv-split,267,נשיא,15,,12,32673,1.6584
demo-files-tv-split,268,חברים,15,,12,32673,1.6584
demo-files-tv-split,269,מילה,15,,12,32673,1.6584
demo-files-tv-split,270,בלי,15,,12,32673,1.6584
demo-files-tv-split,271,המפה,15,,12,32673,1.6584
demo-files-tv-split,272,שמח,14,,12,32673,1.6584
demo-files-tv-split,273,השיחות,14,,12,32673,1.6584
demo-files-tv-split,274,למעשה,14,,12,32673,1.6584
demo-files-tv-split,275,ידי,14,,12,32673,1.6584
demo-files-tv-split,276,בעיקר,14,,12,32673,1.6584
demo-files-tv-split,277,לכך,14,,12,32673,1.6584
demo-files-tv-split,278,חוזרים,14,,12,32673,1.6584
demo-files-tv-split,279,מדבר,14,,12,32673,1.6584
demo-files-tv-split,280,אש,14,,12,32673,1.6584
demo-files-tv-split,281,ועוד,14,,12,32673,1.6584
demo-files-tv-split,282,הולך,14,,12,32673,1.6584
demo-files-tv-split,283,שכל,14,,12,32673,1.6584
demo-files-tv-split,284,אף,14,,12,32673,1.6584
demo-files-tv-split,285,תמיד,14,,12,32673,1.6584
demo-files-tv-split,286,בטח,14,,12,32673,1.6584
demo-files-tv-split,287,ברגע,14,,12,32673,1.6584
demo-files-tv-split,288,רואה,14,,12,32673,1.6584
demo-files-tv-split,289,ברור,14,,12,32673,1.6584
demo-files-tv-split,290,מבין,14,,12,32673,1.6584
demo-files-tv-split,291,שצריך,14,,12,32673,1.6584
demo-files-tv-split,292,טורקיה,14,,12,32673,1.6584
demo-files-tv-split,293,ערב,13,,12,32673,1.6584
demo-files-tv-split,294,מאז,13,,12,32673,1.6584
demo-files-tv-split,295,החג,13,,12,32673,1.6584
demo-files-tv-split,296,להסכם,13,,12,32673,1.6584
demo-files-tv-split,297,הולכים,13,,12,32673,1.6584
demo-files-tv-split,298,המצב,13,,12,32673,1.6584
demo-files-tv-split,299,המסע,13,,12,32673,1.6584
demo-files-tv-split,300,לפי,13,,12,32673,1.6584
demo-files-tv-split,301,מזה,13,,12,32673,1.6584
demo-files-tv-split,302,תהיה,13,,12,32673,1.6584
demo-files-tv-split,303,לישראל,13,,12,32673,1.6584
demo-files-tv-split,304,איזושהי,13,,12,32673,1.6584
demo-files-tv-split,305,טרור,13,,12,32673,1.6584
demo-files-tv-split,306,מקווה,13,,12,32673,1.6584
demo-files-tv-split,307,מהם,13,,12,32673,1.6584
demo-files-tv-split,308,לדברים,13,,12,32673,1.6584
demo-files-tv-split,309,איזשהו,13,,12,32673,1.6584
demo-files-tv-split,310,לשחרר,13,,12,32673,1.6584
demo-files-tv-split,311,אותי,13,,12,32673,1.6584
demo-files-tv-split,312,מצד,13,,12,32673,1.6584
demo-files-tv-split,313,העולם,13,,12,32673,1.6584
demo-files-tv-split,314,הביתה,13,,12,32673,1.6584
demo-files-tv-split,315,שר,13,,12,32673,1.6584
demo-files-tv-split,316,עשה,13,,12,32673,1.6584
demo-files-tv-split,317,לה,13,,12,32673,1.6584
demo-files-tv-split,318,מלא,13,,12,32673,1.6584
demo-files-tv-split,319,השוקולד,13,,12,32673,1.6584
demo-files-tv-split,320,היינו,13,,12,32673,1.6584
demo-files-tv-split,321,הראשונה,12,,12,32673,1.6584
demo-files-tv-split,322,כול,12,,12,32673,1.6584
demo-files-tv-split,323,מואב,12,,12,32673,1.6584
demo-files-tv-split,324,שגם,12,,12,32673,1.6584
demo-files-tv-split,325,תוך,12,,12,32673,1.6584
demo-files-tv-split,326,אליו,12,,12,32673,1.6584
demo-files-tv-split,327,במזרח,12,,12,32673,1.6584
demo-files-tv-split,328,העניין,12,,12,32673,1.6584
demo-files-tv-split,329,מיד,12,,12,32673,1.6584
demo-files-tv-split,330,כזאת,12,,12,32673,1.6584
demo-files-tv-split,331,שבע,12,,12,32673,1.6584
demo-files-tv-split,332,למען,12,,12,32673,1.6584
demo-files-tv-split,333,לקבל,12,,12,32673,1.6584
demo-files-tv-split,334,והיא,12,,12,32673,1.6584
demo-files-tv-split,335,שנה,12,,12,32673,1.6584
demo-files-tv-split,336,בית,12,,12,32673,1.6584
demo-files-tv-split,337,אחרים,12,,12,32673,1.6584
demo-files-tv-split,338,צריכה,12,,12,32673,1.6584
demo-files-tv-split,339,לכאורה,12,,12,32673,1.6584
demo-files-tv-split,340,האחרונות,12,,12,32673,1.6584
demo-files-tv-split,341,דרך,12,,12,32673,1.6584
demo-files-tv-split,342,מירי,12,,12,32673,1.6584
demo-files-tv-split,343,הבא,12,,12,32673,1.6584
demo-files-tv-split,344,נכנס,12,,12,32673,1.6584
demo-files-tv-split,345,התוכנית,12,,12,32673,1.6584
demo-files-tv-split,346,הביטחון,12,,12,32673,1.6584
demo-files-tv-split,347,אמיר,12,,12,32673,1.6584
demo-files-tv-split,348,חשובה,12,,12,32673,1.6584
demo-files-tv-split,349,אירוע,12,,12,32673,1.6584
demo-files-tv-split,350,שעות,11,,12,32673,1.6584
demo-files-tv-split,351,ועל,11,,12,32673,1.6584
demo-files-tv-split,352,אופטימיות,11,,12,32673,1.6584
demo-files-tv-split,353,מתוך,11,,12,32673,1.6584
demo-files-tv-split,354,לקראת,11,,12,32673,1.6584
demo-files-tv-split,355,בהמשך,11,,12,32673,1.6584
demo-files-tv-split,356,מהר,11,,12,32673,1.6584
demo-files-tv-split,357,יהיו,11,,12,32673,1.6584
demo-files-tv-split,358,שלכם,11,,12,32673,1.6584
demo-files-tv-split,359,וצריך,11,,12,32673,1.6584
demo-files-tv-split,360,לגמרי,11,,12,32673,1.6584
demo-files-tv-split,361,מחבלים,11,,12,32673,1.6584
demo-files-tv-split,362,הפעם,11,,12,32673,1.6584
demo-files-tv-split,363,בני,11,,12,32673,1.6584
demo-files-tv-split,364,ממשיכים,11,,12,32673,1.6584
demo-files-tv-split,365,יחד,11,,12,32673,1.6584
demo-files-tv-split,366,הסוכות,11,,12,32673,1.6584
demo-files-tv-split,367,נגמר,11,,12,32673,1.6584
demo-files-tv-split,368,נשמע,11,,12,32673,1.6584
demo-files-tv-split,369,חיים,11,,12,32673,1.6584
demo-files-tv-split,370,שהייתה,11,,12,32673,1.6584
demo-files-tv-split,371,לצאת,11,,12,32673,1.6584
demo-files-tv-split,372,לתת,11,,12,32673,1.6584
demo-files-tv-split,373,בעניין,11,,12,32673,1.6584
demo-files-tv-split,374,וכל,11,,12,32673,1.6584
demo-files-tv-split,375,בצד,11,,12,32673,1.6584
demo-files-tv-split,376,מסתכל,11,,12,32673,1.6584
demo-files-tv-split,377,איראן,11,,12,32673,1.6584
demo-files-tv-split,378,השבאק,11,,12,32673,1.6584
demo-files-tv-split,379,ליברמן,11,,12,32673,1.6584
demo-files-tv-split,380,רונן,11,,12,32673,1.6584
demo-files-tv-split,381,לחמאס,10,,12,32673,1.6584
demo-files-tv-split,382,אליור,10,,12,32673,1.6584
demo-files-tv-split,383,זהו,10,,12,32673,1.6584
demo-files-tv-split,384,משמעותי,10,,12,32673,1.6584
demo-files-tv-split,385,להתחיל,10,,12,32673,1.6584
demo-files-tv-split,386,מתחילים,10,,12,32673,1.6584
demo-files-tv-split,387,מהצד,10,,12,32673,1.6584
demo-files-tv-split,388,לחץ,10,,12,32673,1.6584
demo-files-tv-split,389,פרס,10,,12,32673,1.6584
demo-files-tv-split,390,הכול,10,,12,32673,1.6584
demo-files-tv-split,391,כמעט,10,,12,32673,1.6584
demo-files-tv-split,392,אפשרות,10,,12,32673,1.6584
demo-files-tv-split,393,לשם,10,,12,32673,1.6584
demo-files-tv-split,394,האחרונים,10,,12,32673,1.6584
demo-files-tv-split,395,קשה,10,,12,32673,1.6584
demo-files-tv-split,396,לבד,10,,12,32673,1.6584
demo-files-tv-split,397,החלק,10,,12,32673,1.6584
demo-files-tv-split,398,למצב,10,,12,32673,1.6584
demo-files-tv-split,399,מסע,10,,12,32673,1.6584
demo-files-tv-split,400,מבינים,10,,12,32673,1.6584
demo-files-tv-split,401,להמשיך,10,,12,32673,1.6584
demo-files-tv-split,402,בשבוע,10,,12,32673,1.6584
demo-files-tv-split,403,נוסף,10,,12,32673,1.6584
demo-files-tv-split,404,ילדים,10,,12,32673,1.6584
demo-files-tv-split,405,הנשק,10,,12,32673,1.6584
demo-files-tv-split,406,הפרטים,10,,12,32673,1.6584
demo-files-tv-split,407,חזרה,10,,12,32673,1.6584
demo-files-tv-split,408,בארץ,10,,12,32673,1.6584
demo-files-tv-split,409,עבודה,10,,12,32673,1.6584
demo-files-tv-split,410,ישראלי,10,,12,32673,1.6584
demo-files-tv-split,411,אגיד,10,,12,32673,1.6584
demo-files-tv-split,412,ניהול,10,,12,32673,1.6584
demo-files-tv-split,413,בשטח,10,,12,32673,1.6584
demo-files-tv-split,414,הקטנים,10,,12,32673,1.6584
demo-files-tv-split,415,ארצות,10,,12,32673,1.6584
demo-files-tv-split,416,פעילות,10,,12,32673,1.6584
demo-files-tv-split,417,קורא,10,,12,32673,1.6584
demo-files-tv-split,418,המילואים,10,,12,32673,1.6584
demo-files-tv-split,419,בשעה,9,,12,32673,1.6584
demo-files-tv-split,420,כלומר,9,,12,32673,1.6584
demo-files-tv-split,421,תקווה,9,,12,32673,1.6584
demo-files-tv-split,422,חודשים,9,,12,32673,1.6584
demo-files-tv-split,423,שטראמפ,9,,12,32673,1.6584
demo-files-tv-split,424,נובל,9,,12,32673,1.6584
demo-files-tv-split,425,האמריקני,9,,12,32673,1.6584
demo-files-tv-split,426,העסקה,9,,12,32673,1.6584
demo-files-tv-split,427,שישי,9,,12,32673,1.6584
demo-files-tv-split,428,ללכת,9,,12,32673,1.6584
demo-files-tv-split,429,די,9,,12,32673,1.6584
demo-files-tv-split,430,לפה,9,,12,32673,1.6584
demo-files-tv-split,431,אצלנו,9,,12,32673,1.6584
demo-files-tv-split,432,רצועת,9,,12,32673,1.6584
demo-files-tv-split,433,ינסה,9,,12,32673,1.6584
demo-files-tv-split,434,לפגוע,9,,12,32673,1.6584
demo-files-tv-split,435,הצבא,9,,12,32673,1.6584
demo-files-tv-split,436,בירושלים,9,,12,32673,1.6584
demo-files-tv-split,437,מישהו,9,,12,32673,1.6584
demo-files-tv-split,438,משנה,9,,12,32673,1.6584
demo-files-tv-split,439,קשר,9,,12,32673,1.6584
demo-files-tv-split,440,אמן,9,,12,32673,1.6584
demo-files-tv-split,441,אזרחים,9,,12,32673,1.6584
demo-files-tv-split,442,מספר,9,,12,32673,1.6584
demo-files-tv-split,443,חברי,9,,12,32673,1.6584
demo-files-tv-split,444,מגיע,9,,12,32673,1.6584
demo-files-tv-split,445,מספיק,9,,12,32673,1.6584
demo-files-tv-split,446,בבקשה,9,,12,32673,1.6584
demo-files-tv-split,447,ביחד,9,,12,32673,1.6584
demo-files-tv-split,448,הגדול,9,,12,32673,1.6584
demo-files-tv-split,449,שאתם,9,,12,32673,1.6584
demo-files-tv-split,450,סמוטריץ,9,,12,32673,1.6584
demo-files-tv-split,451,אלפי,9,,12,32673,1.6584
demo-files-tv-split,452,כולל,9,,12,32673,1.6584
demo-files-tv-split,453,השיר,9,,12,32673,1.6584
demo-files-tv-split,454,אביב,9,,12,32673,1.6584
demo-files-tv-split,455,מדי,9,,12,32673,1.6584
demo-files-tv-split,456,הימין,9,,12,32673,1.6584
demo-files-tv-split,457,לאן,9,,12,32673,1.6584
demo-files-tv-split,458,מקום,9,,12,32673,1.6584
demo-files-tv-split,459,חברה,9,,12,32673,1.6584
demo-files-tv-split,460,תן,9,,12,32673,1.6584
demo-files-tv-split,461,קצרה,9,,12,32673,1.6584
demo-files-tv-split,462,לב,9,,12,32673,1.6584
demo-files-tv-split,463,מנסים,9,,12,32673,1.6584
demo-files-tv-split,464,סיום,9,,12,32673,1.6584
demo-files-tv-split,465,הכוח,9,,12,32673,1.6584
demo-files-tv-split,466,שהחמאס,9,,12,32673,1.6584
demo-files-tv-split,467,התמונה,9,,12,32673,1.6584
demo-files-tv-split,468,נמשיך,9,,12,32673,1.6584
demo-files-tv-split,469,הצבאי,9,,12,32673,1.6584
demo-files-tv-split,470,ברמה,9,,12,32673,1.6584
